N/N	Stiffness	N	Strain	Stress								
		197000	1,16588340835341	1,12771833269665								
		198000	1,20978277474646	1,16212265086333								
		198000	1,27786527882364	1,21417678663919								
		198000	1,33662989148213	1,29720682456819								
		198000	1,41031892225972	1,36740957350171								
		198000	1,4722407545381	1,42676289052216								
		198000	1,51880634556085	1,46797513919155								
		198000	1,53512938975614	1,48150744844965								
		198000	1,52131884696162	1,46075895081975								
		198000	1,51252306921675	1,44866658187608								
		198000	1,47476195579445	1,41168864634166								
		198000	1,42298016457098	1,35480192220994								
		198000	1,36844635650704	1,30359727577152								
		198000	1,29578134638835	1,23649991335349								
		198000	1,23680850973808	1,19369459273909								
		198000	1,17364351920854	1,13627554058504								
		198000	1,09708083838274	1,07025373226563								
		198000	1,04483650573814	1,00464884437104								
		198000	0,976479513427204	0,963416476217343								
		198000	0,946076384349455	0,932485842903912								
		198000	0,934150083419975	0,931633279756351								
		198000	0,954017968122657	0,932683963936875								
		198000	0,979118252138593	0,958343292361626								
		198000	1,02517056569225	1,00142162320059								
		198000	1,07230007456007	1,04553974016607								
		198000	1,12959284935884	1,08828358457842								
		198000	1,2059165082302	1,15061402640187								
		199000	1,23552306822929	1,14965639483628								
		199000	1,29961691239794	1,24450774754535								
		199000	1,38241949021744	1,33722028729758								
		199000	1,44447564957029	1,39368254619787								
		199000	1,49617293458089	1,44105163650278								
		199000	1,52885358909315	1,47010417184354								
		199000	1,54014797804723	1,47077510075774								
		199000	1,52885358909315	1,44825888288156								
		199000	1,49365577167186	1,42987274803415								
		199000	1,45962753085764	1,37852279420906								
		199000	1,40144853870111	1,33648424949664								
		199000	1,35063938735412	1,26905435671295								
		199000	1,27658449571387	1,21925388261686								
		199000	1,20849417199361	1,16713938838807								
		199000	1,13608269644144	1,09951528669336								
		199000	1,07230007456007	1,03388021957231								
		199000	1,01072223319407	0,980535362990628								
		199000	0,969879193579579	0,941931381911949								
		199000	0,942102816968565	0,916499515434789								
		199000	0,931497502805692	0,926613468421504								
		199000	0,947400494454838	0,944888666667945								
		199000	0,99098283837072	0,97619793749857								
		199000	1,03828579968197	1,01194942280203								
		199000	1,08665449404383	1,05573249446633								
		199000	1,15552765175879	1,10245496690058								
		200000	1,26633307553815	1,19092369265022								
		200000	1,33535549412546	1,27420103257384								
		200000	1,39891299890012	1,33042632865896								
		200000	1,45962753085764	1,41842811471029								
		200000	1,51000894707863	1,45496817202371								
		200000	1,52759808577811	1,46105599265057								
		200000	1,53763891139712	1,46807685436221								
		200000	1,52257492474254	1,44465442138032								
		200000	1,48862003062248	1,40440930514413								
		200000	1,43942110471512	1,3714197779365								
		200000	1,38495837016677	1,31512601971729								
		200000	1,31877597211656	1,2315211792991								
		200000	1,25350581078175	1,16823282647275								
		200000	1,18398147974234	1,13754586246927								
		200000	1,12179955816446	1,06253204185059								
		200000	1,05007378556827	1,00272408037224								
		200000	1,00283166196288	0,958707399140147								
		200000	0,963273879140941	0,928569249958616								
		200000	0,946076384349455	0,90159768405733								
		200000	0,947400494454838	0,927148311379359								
		200000	0,985711648683756	0,948845219144561								
		200000	1,00940761465614	0,976164963899289								
		200000	1,05269133660409	1,03059962588098								
		200000	1,11400024663349	1,0764161626468								
		200000	1,18010592450458	1,1393658374873								
		201000	1,2175111959502	1,16124885048235								
		201000	1,28426705859692	1,22637897443472								
		201000	1,36208969728682	1,31654528167285								
		201000	1,4255109080824	1,37781637676003								
		201000	1,47350141508028	1,43506189836192								
		201000	1,52759808577811	1,47601063767433								
		201000	1,5414023410339	1,48566994620315								
		201000	1,53638420750723	1,47196103258279								
		201000	1,51880634556085	1,44811944367782								
		201000	1,47350141508028	1,40276593448835								
		201000	1,4255109080824	1,35928856721062								
		201000	1,36590408736098	1,29880883850622								
		201000	1,3008951547662	1,22119261847976								
		201000	1,23680850973808	1,17679785860504								
		201000	1,16717715774046	1,11940116143356								
		201000	1,09838335548311	1,055114938073								
		201000	1,03697510815932	0,995927047923533								
		201000	0,987029739107495	0,955936499051282								
		201000	0,950048098245422	0,907852608178865								
		201000	0,943427545959781	0,905928123617348								
		201000	0,960630345518666	0,929743165980535								
		201000	0,983074879915917	0,961619694493733								
		201000	1,02779509674996	0,992197119082649								
		201000	1,08274175312924	1,04516725026909								
		201000	1,13867748101362	1,08172267663303								
		202000	1,25222228423733	1,18397799956745								
		202000	1,32005213882363	1,25591409796157								
		202000	1,3925719124691	1,33772830427635								
		202000	1,44447564957029	1,41328646872047								
		202000	1,50120585001358	1,46329400584256								
		202000	1,53387445803007	1,49554777468653								
		202000	1,54641866002322	1,48698777242532								
		202000	1,52508673504635	1,47418730940892								
		202000	1,48987914309296	1,44126428827443								
		202000	1,44826526858552	1,34379376992064								
		202000	1,39764503754637	1,26639523153691								
		202000	1,27914591931612	1,24126879000905								
		202000	1,20849417199361	1,17616884528313								
		202000	1,14645790109106	1,10768407675969								
		202000	1,07099407227804	1,05280203568942								
		202000	1,01729248251349	0,993212873602925								
		202000	0,977798981685678	0,953384118916986								
		202000	0,935476059805225	0,928383983040609								
		202000	0,950048098245422	0,921491383041429								
		202000	0,959308275674811	0,958730871871842								
		202000	0,9962509145348	0,982818924459592								
		202000	1,04352673046145	1,0265768467685								
		202000	1,09838335548311	1,07948382512921								
		202000	1,15552765175879	1,12303328722571								
		203000	1,28298698683272	1,22119569228987								
		203000	1,3531848297278	1,28261209476371								
		203000	1,4166511150638	1,35454288384947								
		203000	1,48987914309296	1,41874443771357								
		203000	1,50875171162366	1,46885871987741								
		203000	1,54516474999455	1,48178884179268								
		203000	1,5414023410339	1,45261335404783								
		203000	1,51629338226427	1,41211478819681								
		203000	1,43942110471512	1,36116163531223								
		203000	1,37988009207994	1,32593828647186								
		203000	1,31111608437203	1,23617073623521								
		203000	1,250938611498	1,16954506394929								
		203000	1,18139793315785	1,13706215653402								
		203000	1,12179955816446	1,0689772627612								
		203000	1,04090663156885	1,00414278345325								
		203000	0,9975674494501	0,958711311262096								
		203000	0,959308275674811	0,928283944493643								
		203000	0,934150083419975	0,920433433491568								
		203000	0,951371592630669	0,957514760820339								
		203000	0,967237669486054	0,984180063460486								
		203000	1,06053966059629	1,02787483294366								
		203000	1,1192004591092	1,06953725507444								
		203000	1,19043761006646	1,13763584127409								
		204000	1,2329517391817	1,1740127072148								
		204000	1,31366993137491	1,22477081287648								
		204000	1,36717528759132	1,31606241404946								
		204000	1,4381571605698	1,37849373273173								
		204000	1,48862003062248	1,44394884224313								
		204000	1,52634246780096	1,47599051819002								
		204000	1,5414023410339	1,47939154934993								
		204000	1,53136425219686	1,48313461174305								
		204000	1,51126606623692	1,45337789445153								
		204000	1,4722407545381	1,41461183974925								
		204000	1,42298016457098	1,3659755013702								
		204000	1,36590408736098	1,29920759550771								
		204000	1,29578134638835	1,25227973667115								
		204000	1,231665851264	1,17623702797996								
		204000	1,15552765175879	1,11864779852114								
		204000	1,08926211824094	1,06545775019371								
		204000	1,03173049823733	0,998865051507063								
		204000	0,981756200929542	0,97019199199534								
		204000	0,956663528218985	0,942812168224983								
		204000	0,955340849922664	0,939792289517813								
		204000	0,960630345518666	0,957942299861876								
		204000	0,99098283837072	0,987214193469047								
		204000	1,03041888336846	1,01728332164191								
		204000	1,08274175312924	1,0608998486861								
		204000	1,14905006928603	1,1101162988627								
		205000	1,25222228423733	1,18797004057889								
		205000	1,32643091959087	1,25893788879069								
		205000	1,40271611743065	1,3326417074311								
		205000	1,45584120572841	1,41211339101039								
		205000	1,51629338226427	1,46483789682591								
		205000	1,54516474999455	1,47805192701975								
		205000	1,55519287362429	1,47076308495461								
		205000	1,52508673504635	1,45653413855234								
		205000	1,50120585001358	1,43935405501429								
		205000	1,45836554387386	1,38948232441128								
		205000	1,40778516115521	1,34319912738443								
		205000	1,34936646632059	1,26349467254917								
		205000	1,26889679226863	1,22302852142287								
		205000	1,22137336127768	1,15115697304091								
		205000	1,13867748101362	1,09598627325828								
		205000	1,07621702217984	1,03678021968549								
		205000	1,00940761465614	0,970155385711391								
		205000	0,965916606933451	0,945097685754913								
		205000	0,936801827392662	0,905813274894428								
		205000	0,948724398969968	0,928962977089029								
		205000	0,969879193579579	0,958397223757073								
		205000	1,00151589728714	0,980045229997902								
		205000	1,04483650573814	1,02172497724018								
		205000	1,10489337198098	1,06619434686921								
		205000	1,1749363159098	1,12547948119283								
		206000	1,2175111959502	1,14498448291759								
		206000	1,29066529462821	1,20964040180231								
		206000	1,35700199635014	1,29229040502771								
		206000	1,41918311110188	1,35684824142643								
		206000	1,47854286021927	1,43262967625891								
		206000	1,52508673504635	1,46146872151616								
		206000	1,55143317166675	1,48237901333238								
		206000	1,5414023410339	1,46906466515428								
		206000	1,52759808577811	1,44481090625827								
		206000	1,50120585001358	1,41543590029403								
		206000	1,43942110471512	1,35446827409516								
		206000	1,38241949021744	1,31229364342638								
		206000	1,31877597211656	1,22657905152866								
		206000	1,24965479238037	1,18257801878436								
		206000	1,18139793315785	1,14012646576905								
		206000	1,10489337198098	1,06760075470979								
		206000	1,05399984086824	1,01430116696781								
		206000	0,99888379134017	0,960779706023879								
		206000	0,957986003355457	0,909984435203664								
		206000	0,944752068302063	0,924052425731467								
		206000	0,951371592630669	0,936122160255293								
		206000	0,985711648683756	0,958343571798907								
		206000	1,02123236818137	0,987341896306938								
		206000	1,08143715723575	1,03666704758626								
		206000	1,13348725321415	1,06835216156125								
		206000	1,19946966631869	1,11894539922652								
		207000	1,2329517391817	1,16537194757907								
		207000	1,29833853032438	1,22924152995208								
		207000	1,39003458013923	1,32797789919359								
		207000	1,44700218480627	1,39966557784395								
		207000	1,50246378574437	1,45415333290924								
		207000	1,53261941221503	1,48119168432093								
		207000	1,54516474999455	1,47274513359623								
		207000	1,5414023410339	1,46185378609084								
		207000	1,51754992170794	1,41812073370003								
		207000	1,47476195579445	1,40124579567397								
		207000	1,42677609260508	1,35533005867302								
		207000	1,36590408736098	1,29049418217866								
		207000	1,28938592988766	1,21561560920449								
		207000	1,22652080585843	1,17238805885692								
		207000	1,16458949943228	1,11004951335229								
		207000	1,09708083838274	1,04377425541806								
		207000	1,03959630739076	0,989734158878625								
		207000	0,977798981685678	0,953709104476013								
		207000	0,952694882474015	0,91641764031115								
		207000	0,947400494454838	0,926120541055969								
		207000	0,964595343597144	0,95079485306146								
		207000	0,9962509145348	0,971843186895013								
		207000	1,04483650573814	1,00837430221541								
		207000	1,09708083838274	1,05585684405685								
		207000	1,16070681329487	1,11364195905039								
		208000	1,26633307553815	1,19118524594623								
		208000	1,32643091959087	1,26543564391033								
		208000	1,41411861610021	1,3561745181394								
		208000	1,45962753085764	1,4120602979268								
		208000	1,51629338226427	1,46742939817969								
		208000	1,54391072689498	1,48997272147224								
		208000	1,55519287362429	1,49034353474553								
		208000	1,53010897786111	1,46789270519335								
		208000	1,49365577167186	1,43619333991696								
		208000	1,45331638115461	1,36961880465366								
		208000	1,40271611743065	1,33363203315869								
		208000	1,33408096161968	1,24805660102745								
		208000	1,26761500591744	1,20726630265396								
		208000	1,20075934207624	1,16261473991703								
		208000	1,13608269644144	1,08616908266511								
		208000	1,06053966059629	1,02756298093689								
		208000	1,02385802027109	0,984579658773816								
		208000	0,973839982185611	0,932994139319964								
		208000	0,948724398969968	0,926522930742124								
		208000	0,951371592630669	0,934913314573126								
		208000	0,959308275674811	0,958001540565678								
		208000	1,00019994051589	0,985600163727884								
		208000	1,05923205595558	1,02692893774389								
		208000	1,11790065814371	1,07051193231426								
		208000	1,1749363159098	1,1306731025171								
		209000	1,22008612381513	1,18064822491448								
		209000	1,29322360160831	1,22269124062343								
		209000	1,3633612923586	1,31395685412916								
		209000	1,42930608786043	1,39336370825904								
		209000	1,49491441199314	1,45559634703377								
		209000	1,53889350153934	1,47993114274158								
		209000	1,55393975196636	1,49623630814951								
		209000	1,54391072689498	1,48799318776617								
		209000	1,52508673504635	1,465485911883								
		209000	1,48736079980975	1,4331592099084								
		209000	1,42804115248611	1,37659383865104								
		209000	1,38368899489296	1,31605067768361								
		209000	1,30728427688604	1,25329157906948								
		209000	1,25607242601718	1,20775196465018								
		209000	1,16976417877614	1,14457846054675								
		209000	1,11400024663349	1,07722736907661								
		209000	1,05007378556827	1,0201690704537								
		209000	0,99098283837072	0,968641953391786								
		209000	0,952694882474015	0,925233886560004								
		209000	0,950048098245422	0,928261030636509								
		209000	0,967237669486054	0,947807947953571								
		209000	0,989665333632822	0,975071805251885								
		209000	1,03041888336846	1,01297439875261								
		209000	1,08535042127684	1,06312836101049								
		209000	1,15034590967858	1,10744683450722								
		209000	1,20462744682065	1,1618800993025								
		210000	1,24323349466872	1,17079191310182								
		210000	1,31494664797307	1,25429364116293								
		210000	1,40271611743065	1,33968883624725								
		210000	1,45584120572841	1,40627650506282								
		210000	1,50749435975353	1,45724810080801								
		210000	1,54391072689498	1,47990515507434								
		210000	1,55268651801744	1,49907287599966								
		210000	1,53387445803007	1,47457712441738								
		210000	1,50623689134958	1,44683291443123								
		210000	1,47097997404247	1,40878361635743								
		210000	1,42298016457098	1,35520347358425								
		210000	1,35700199635014	1,28421913857282								
		210000	1,29194451847827	1,22892353032511								
		210000	1,22523417011681	1,17534143149097								
		210000	1,15164158789945	1,06197707940843								
		210000	1,09577814943596	0,992339073221933								
		210000	0,976479513427204	0,94750922949905								
		210000	0,957986003355457	0,933912929103366								
		210000	0,954017968122657	0,923260779911409								
		210000	0,971199655787539	0,954738830860401								
		210000	1,00546261625889	0,984982886771829								
		210000	1,05530816466244	1,02389005730154								
		210000	1,10489337198098	1,06402088368939								
		210000	1,16588340835341	1,1073677537564								
		211000	1,27914591931612	1,22705213884718								
		211000	1,34809341185114	1,2981627795101								
		211000	1,41791717587989	1,37717478876042								
		211000	1,47097997404247	1,44764440029831								
		211000	1,5238308873988	1,49559555846176								
		211000	1,55017971280329	1,50947297276321								
		211000	1,55268651801744	1,51211477282776								
		211000	1,53638420750723	1,4817231740314								
		211000	1,48610145053228	1,44481146513284								
		211000	1,45584120572841	1,40270417884902								
		211000	1,40018083257126	1,35069084091634								
		211000	1,32770626631799	1,26308948849019								
		211000	1,26889679226863	1,2243874249255								
		211000	1,18656440009172	1,16714050613721								
		211000	1,12829438340911	1,09237286976402								
		211000	1,05399984086824	1,04787276203396								
		211000	1,01466495025831	0,994592176027145								
		211000	0,979118252138593	0,946300383816883								
		211000	0,956663528218985	0,94394025653265								
		211000	0,956663528218985	0,951383627414762								
		211000	0,981756200929542	0,98014303304662								
		211000	1,02648292442132	1,04652559489717								
		211000	1,07621702217984	1,09723563734635								
		211000	1,19043761006646	1,16074306900182								
		212000	1,24194879340563	1,15775113402285								
		212000	1,30983895363897	1,2381502699413								
		212000	1,37734017458851	1,32954554234591								
		212000	1,43057089886271	1,40305626982441								
		212000	1,49491441199314	1,45179488224869								
		212000	1,52885358909315	1,49366967671384								
		212000	1,55393975196636	1,50150006823159								
		212000	1,55017971280329	1,48988386041654								
		212000	1,52759808577811	1,45911977172322								
		212000	1,48232269068315	1,43408107350191								
		212000	1,43942110471512	1,3600176190795								
		212000	1,37988009207994	1,32076841731655								
		212000	1,31239307689589	1,24150938550889								
		212000	1,24708671427454	1,1765010962115								
		212000	1,18010592450458	1,14438676657127								
		212000	1,11400024663349	1,0749524701634								
		212000	1,05530816466244	1,01472227895187								
		212000	0,9962509145348	0,972532279232561								
		212000	0,965916606933451	0,948246664486394								
		212000	0,957986003355457	0,930049149804378								
		212000	0,967237669486054	0,949456069043139								
		212000	0,992300148514658	0,98236400056441								
		212000	1,03041888336846	1,01437018797648								
		212000	1,09056567017967	1,06334240996855								
		212000	1,14905006928603	1,11512800651636								
		212000	1,21622350515764	1,14437055920891								
		213000	1,26505100095256	1,21251301706184								
		213000	1,33280629380698	1,27052000525733								
		213000	1,39764503754637	1,35509784629164								
		213000	1,46467426785536	1,43697101387292								
		213000	1,52257492474254	1,48162453267084								
		213000	1,54767245709305	1,50241718139129								
		213000	1,55393975196636	1,50157663404688								
		213000	1,54391072689498	1,48790907714426								
		213000	1,51629338226427	1,45163867680802								
		213000	1,46719691157696	1,40909630667605								
		213000	1,4153849285164	1,370421627965								
		213000	1,35827411998378	1,29468825634503								
		213000	1,29194451847827	1,25038906402077								
		213000	1,22008612381513	1,1851234129866								
		213000	1,14905006928603	1,12234112107806								
		213000	1,08143715723575	1,06704299789481								
		213000	1,02779509674996	1,0048472448413								
		213000	0,99098283837072	0,974084553334378								
		213000	0,96195221322756	0,953121727309147								
		213000	0,946076384349455	0,960636075260894								
		213000	0,977798981685678	0,976423163947898								
		213000	1,00677780649235	1,00997128628236								
		213000	1,05530816466244	1,05037456402021								
		213000	1,11790065814371	1,09396594170901								
		213000	1,1749363159098	1,14935599975805								
		214000	1,28810642408573	1,24112236487324								
		214000	1,35700199635014	1,31546385939129								
		214000	1,42804115248611	1,39031448863724								
		214000	1,49365577167186	1,44195757217121								
		214000	1,52885358909315	1,49299427680311								
		214000	1,55143317166675	1,50584671515397								
		214000	1,55143317166675	1,49985530038941								
		214000	1,52634246780096	1,47669833282548								
		214000	1,50120585001358	1,44882669943869								
		214000	1,45457885430951	1,39642606143309								
		214000	1,39891299890012	1,3429255582853								
		214000	1,33790415384719	1,27162601801971								
		214000	1,26761500591744	1,20503834920413								
		214000	1,20978277474646	1,14687543500525								
		214000	1,13738017094457	1,06691110349768								
		214000	1,0618470861263	0,979068317259838								
		214000	1,01466495025831	0,947162168394747								
		214000	0,956663528218985	0,9340836652827								
		214000	0,980437325111654	0,957100075893759								
		214000	0,981756200929542	0,97899091313271								
		214000	1,02910708296903	1,00525522327311								
		214000	1,07752231918405	1,05303760131819								
		214000	1,13738017094457	1,09604691114849								
		214000	1,19043761006646	1,13734857974813								
		215000	1,24708671427454	1,1808223143412								
		215000	1,31494664797307	1,25896946520356								
		215000	1,38241949021744	1,34514512861666								
		215000	1,44952822997979	1,40605519073543								
		215000	1,50246378574437	1,46943631673942								
		215000	1,54892614131586	1,49933610591936								
		215000	1,56270925163899	1,50563518113146								
		215000	1,54892614131586	1,4888426771036								
		215000	1,53136425219686	1,47375390218445								
		215000	1,48736079980975	1,4438622166857								
		215000	1,43183558562735	1,37021400606442								
		215000	1,37098810099058	1,34008228394038								
		215000	1,32005213882363	1,25571765355229								
		215000	1,24837082670064	1,20784417895325								
		215000	1,18656440009172	1,15153896380547								
		215000	1,10879733555576	1,08155026383001								
		215000	1,04745550935167	1,02356283624425								
		215000	1,00677780649235	0,979976488426516								
		215000	0,965916606933451	0,961816977214869								
		215000	0,965916606933451	0,961909191517936								
		215000	0,972519918545928	0,971099883724752								
		215000	1,00546261625889	0,98878043943496								
		215000	1,03566423253879	1,02846668110705								
		215000	1,09317225500354	1,07031800284051								
		215000	1,15941226406509	1,12871145279708								
		216000	1,27274128892968	1,20347322098735								
		216000	1,33025655162772	1,28293596257362								
		216000	1,40905210498774	1,34312004663361								
		216000	1,46971907346773	1,42501333369921								
		216000	1,52006265393987	1,4631702151266								
		216000	1,55017971280329	1,49102592058831								
		216000	1,55519287362429	1,49166555252693								
		216000	1,54892614131586	1,47904728261844								
		216000	1,51503672711276	1,4497049708162								
		216000	1,46845805268795	1,39371579923443								
		216000	1,4153849285164	1,35450460094183								
		216000	1,35700199635014	1,27513742690601								
		216000	1,28682677705115	1,21534790828828								
		216000	1,22523417011681	1,1681699530843								
		216000	1,14516157283975	1,10872917219458								
		216000	1,08274175312924	1,04958627144752								
		216000	1,03435317253555	0,99505324754254								
		216000	0,985711648683756	0,958671631168041								
		216000	0,959308275674811	0,927843271899838								
		216000	0,973839982185611	0,947049275732794								
		216000	0,992300148514658	0,968090903071573								
		216000	1,00809280585667	0,990788475743817								
		216000	1,06053966059629	1,03769900946888								
		216000	1,12179955816446	1,08111490054456								
		216000	1,17622895457807	1,14587896165744								
		217000	1,231665851264	1,15325917971381								
		217000	1,29833853032438	1,2325115050267								
		217000	1,36463275566665	1,31941342593587								
		217000	1,43436458697979	1,36823083967368								
		217000	1,49239701349578	1,43078734625832								
		217000	1,54265659061225	1,48956278697947								
		217000	1,56270925163899	1,50088782114661								
		217000	1,55393975196636	1,48424928706119								
		217000	1,53512938975614	1,46895344911603								
		217000	1,50749435975353	1,44035108723666								
		217000	1,45584120572841	1,38638420326513								
		217000	1,40144853870111	1,33807620369251								
		217000	1,33153149052917	1,2645733004579								
		217000	1,25992125696788	1,20109073872054								
		217000	1,19946966631869	1,1444828929963								
		217000	1,12699575140547	1,08919874167716								
		217000	1,07491154924868	1,02751324110067								
		217000	1,01991926092504	0,985290547219373								
		217000	0,972519918545928	0,950052667640323								
		217000	0,963273879140941	0,948351174029886								
		217000	0,972519918545928	0,956370465150313								
		217000	0,9962509145348	0,982809982466569								
		217000	1,02648292442132	1,00777295318444								
		217000	1,07882744052176	1,05546004311633								
		217000	1,15164158789945	1,10470136321103								
		217000	1,20849417199361	1,13877762200857								
		218000	1,250938611498	1,18071836367228								
		218000	1,32387981719234	1,2633337166747								
		218000	1,38622761618383	1,33188722676953								
		218000	1,46215114128845	1,42577815354019								
		218000	1,5137799561361	1,46639408304968								
		218000	1,55017971280329	1,48961476231393								
		218000	1,56396159034459	1,50520093559513								
		218000	1,55143317166675	1,47954104829583								
		218000	1,5137799561361	1,45268349280562								
		218000	1,47980292287057	1,41266500020517								
		218000	1,42804115248611	1,37581197313584								
		218000	1,37479973657232	1,30921256795442								
		218000	1,30728427688604	1,233329138514								
		218000	1,23937894766946	1,18094666393172								
		218000	1,16329543076039	1,13398052218752								
		218000	1,11660068923537	1,06692786973461								
		218000	1,03959630739076	1,0064185206783								
		218000	0,994934186282473	0,966886528385917								
		218000	0,965916606933451	0,933616446147108								
		218000	0,959308275674811	0,951846934428404								
		218000	0,985711648683756	0,967599652329723								
		218000	1,00940761465614	0,994322239612689								
		218000	1,04876473824578	1,03117051624822								
		218000	1,10489337198098	1,06902812034653								
		218000	1,15811755421225	1,12717706268132								
		219000	1,28170677314678	1,21032837639072								
		219000	1,3531848297278	1,28419762190211								
		219000	1,41918311110188	1,37631579855539								
		219000	1,48232269068315	1,42943626699959								
		219000	1,53261941221503	1,48068841777595								
		219000	1,56396159034459	1,50871038842048								
		219000	1,55017971280329	1,50379732212737								
		219000	1,5414023410339	1,48246647720167								
		219000	1,51000894707863	1,45210952862828								
		219000	1,47350141508028	1,40950596173154								
		219000	1,41285217767746	1,36725504468474								
		219000	1,35572974019766	1,30560559151765								
		219000	1,28938592988766	1,22995046233666								
		219000	1,21493566286407	1,18179782989286								
		219000	1,14386508151897	1,12332697580915								
		219000	1,08404617439068	1,06557706991316								
		219000	1,03041888336846	1,00780313241089								
		219000	0,9962509145348	0,971906339720764								
		219000	0,96195221322756	0,963305539616373								
		219000	0,967237669486054	0,960624897769608								
		219000	0,992300148514658	0,982419329146247								
		219000	1,00677780649235	1,01488491145003								
		219000	1,07099407227804	1,06364001067395								
		219000	1,13348725321415	1,09597705182796								
		219000	1,19688985232666	1,15442610980368								
		220000	1,31111608437203	1,23880359430674								
		220000	1,37734017458851	1,32842723434312								
		220000	1,44447564957029	1,38857331493276								
		220000	1,50120585001358	1,45392223827698								
		220000	1,54516474999455	1,49238175028085								
		220000	1,57147328672867	1,50013753204429								
		220000	1,56020423955457	1,49682787687563								
		220000	1,54014797804723	1,45446937647524								
		220000	1,49491441199314	1,43763803066519								
		220000	1,44700218480627	1,3734892904474								
		220000	1,38749673308876	1,33464024287235								
		220000	1,3429998565284	1,25955181249937								
		220000	1,26889679226863	1,20124778247304								
		220000	1,19688985232666	1,15058021449075								
		220000	1,12959284935884	1,08278817098951								
		220000	1,05792427193387	1,02834931744859								
		220000	1,01860596580112	0,973903757412897								
		220000	0,973839982185611	0,94905144385872								
		220000	0,963273879140941	0,935961483818106								
		220000	0,973839982185611	0,957204026562689								
		220000	1,00546261625889	0,974975399389573								
		220000	1,03435317253555	1,01560055032936								
		220000	1,09708083838274	1,05328546218737								
		220000	1,14905006928603	1,09775706731467								
		220000	1,22266044801963	1,13574460974913								
		221000	1,26761500591744	1,19925902733667								
		221000	1,33408096161968	1,26542865797827								
		221000	1,40398356890057	1,34617681106201								
		221000	1,4722407545381	1,42545344741845								
		221000	1,52006265393987	1,46391715098154								
		221000	1,55143317166675	1,49147413798873								
		221000	1,56771793842406	1,49349223403973								
		221000	1,55644588310181	1,47563535340454								
		221000	1,53261941221503	1,44177761456155								
		221000	1,48862003062248	1,40927905865851								
		221000	1,42171460531094	1,36202789088661								
		221000	1,36717528759132	1,30857740701231								
		221000	1,30345122105744	1,23371727689877								
		221000	1,24194879340563	1,16564076624442								
		221000	1,16588340835341	1,13365861043859								
		221000	1,0996857009861	1,07108366099334								
		221000	1,04483650573814	1,00051987909139								
		221000	0,9962509145348	0,961853583498818								
		221000	0,969879193579579	0,940064181993252								
		221000	0,967237669486054	0,947311387903367								
		221000	0,992300148514658	0,967783801498591								
		221000	1,01335090069411	0,997589699751758								
		221000	1,06838153652144	1,04511080393813								
		221000	1,11530055214518	1,08443768926548								
		221000	1,18139793315785	1,12702029836608								
		222000	1,28682677705115	1,23162904208998								
		222000	1,35827411998378	1,31615937878633								
		222000	1,42804115248611	1,40366767859755								
		222000	1,4911381373434	1,50398873666558								
		222000	1,53889350153934	1,5341224148506								
		222000	1,57022161486602	1,5325153710415								
		222000	1,55143317166675	1,50074558757005								
		222000	1,51754992170794	1,45373948629452								
		222000	1,46971907346773	1,42138400227986								
		222000	1,41791717587989	1,35867352575281								
		222000	1,35572974019766	1,29185755667781								
		222000	1,28042641736581	1,23543581618341								
		222000	1,21879873543759	1,17918425299379								
		222000	1,14386508151897	1,10738871155255								
		222000	1,08404617439068	1,05403547185241								
		222000	1,03173049823733	0,99371083083955								
		222000	0,985711648683756	0,957813758712141								
		222000	0,969879193579579	0,943639302579865								
		222000	0,979118252138593	0,956693774085654								
		222000	0,987029739107495	0,973115464840212								
		222000	1,03697510815932	1,0015912416308								
		222000	1,07099407227804	1,05143838175298								
		222000	1,13867748101362	1,09570460047796								
		222000	1,20462744682065	1,1361531470555								
		223000	1,24837082670064	1,17701134868853								
		223000	1,32387981719234	1,2520251693072								
		223000	1,38622761618383	1,32703535724121								
		223000	1,45457885430951	1,39914386843835								
		223000	1,51252306921675	1,44743985220785								
		223000	1,54641866002322	1,49723306093461								
		223000	1,56521381763805	1,50475271819472								
		223000	1,56521381763805	1,49096248832528								
		223000	1,5414023410339	1,46042669989138								
		223000	1,49868962703965	1,43393353061699								
		223000	1,44952822997979	1,38301866064006								
		223000	1,3913033105725	1,33301978607371								
		223000	1,32643091959087	1,26419550125257								
		223000	1,25992125696788	1,18880555805225								
		223000	1,18656440009172	1,15054612314233								
		223000	1,1192004591092	1,08568314123161								
		223000	1,05923205595558	1,01912676939163								
		223000	1,00414723485111	0,970278617552786								
		223000	0,977798981685678	0,948173172481216								
		223000	0,979118252138593	0,953077017344004								
		223000	0,981756200929542	0,953099651763857								
		223000	1,00809280585667	0,98506671795645								
		223000	1,04221677249857	1,02953888195829								
		223000	1,10228987819265	1,06996870623794								
		223000	1,16458949943228	1,11907282262713								
		224000	1,27786527882364	1,28383994218107								
		224000	1,4153849285164	1,36434246989387								
		224000	1,48106286631723	1,43564676059326								
		224000	1,53261941221503	1,47543164362591								
		224000	1,55769878050928	1,51211281676678								
		224000	1,5664659336283	1,49588952648248								
		224000	1,56020423955457	1,48644929678281								
		224000	1,52759808577811	1,45578664382285								
		224000	1,47854286021927	1,42138148734433								
		224000	1,43436458697979	1,36449951364639								
		224000	1,37607002071938	1,3090963220451								
		224000	1,3047290453148	1,26551807790853								
		224000	1,23809380282204	1,18513319329147								
		224000	1,16070681329487	1,13479312580373								
		224000	1,10098787514006	1,06922512363038								
		224000	1,04745550935167	1,00775702525936								
		224000	0,993617264380342	0,968541635407525								
